language,dataset,split,ipa_char,count
tr,imst,train,;,84
tr,imst,train,-,77
tr,imst,train,),65
tr,imst,train,(,61
tr,imst,train,ts,45
tr,imst,train,!,39
tr,imst,train,0,14
tr,imst,train,1,12
tr,imst,train,w,10
tr,imst,train,5,7
tr,imst,train,9,6
tr,imst,train,4,5
tr,imst,train,8,4
tr,imst,train,2,4
tr,imst,train,3,4
tr,imst,train,6,2
tr,imst,train,x,2
tr,imst,train,7,2
tr,imst,train,q,2
tr,kenet,dev,a,10823
tr,kenet,dev,e,8262
tr,kenet,dev,i,7697
tr,kenet,dev,ɾ,6592
tr,kenet,dev,n,6528
tr,kenet,dev,l,5497
tr,kenet,dev,ɯ,4922
tr,kenet,dev,k,4420
tr,kenet,dev,d,4123
tr,kenet,dev,m,3663
tr,kenet,dev,t,3281
tr,kenet,dev,u,3108
tr,kenet,dev,j,3029
tr,kenet,dev,s,2751
tr,kenet,dev,b,2708
tr,kenet,dev,o,2209
tr,kenet,dev,y,1987
tr,kenet,dev,ʃ,1802
tr,kenet,dev,z,1546
tr,kenet,dev,.,1460
tr,kenet,dev,ɡ,1171
tr,kenet,dev,t͡ʃ,1157
tr,kenet,dev,ɰ,1004
tr,kenet,dev,",",999
tr,kenet,dev,h,976
tr,kenet,dev,v,838
tr,kenet,dev,d͡ʒ,810
tr,kenet,dev,p,782
tr,kenet,dev,œ,757
tr,kenet,dev,f,485
tr,kenet,dev,',137
tr,kenet,dev,â,116
tr,kenet,dev,̇,86
tr,kenet,dev,?,74
tr,kenet,dev,/,39
tr,kenet,dev,!,38
tr,kenet,dev,;,23
tr,kenet,dev,ʒ,20
tr,kenet,dev,ts,18
tr,kenet,dev,î,15
tr,kenet,dev,û,8
tr,kenet,dev,9,3
tr,kenet,dev,1,3
tr,kenet,dev,0,3
tr,kenet,dev,6,3
tr,kenet,dev,2,2
tr,kenet,dev,4,2
tr,kenet,dev,x,2
tr,kenet,dev,q,1
tr,kenet,dev,3,1
tr,kenet,dev,8,1
tr,kenet,dev,:,1
tr,kenet,dev,5,1
tr,kenet,dev,7,1
tr,kenet,dev,-,1
tr,kenet,test,a,10990
tr,kenet,test,e,8447
tr,kenet,test,i,7891
tr,kenet,test,ɾ,6714
tr,kenet,test,n,6520
tr,kenet,test,l,5642
tr,kenet,test,ɯ,4887
tr,kenet,test,k,4403
tr,kenet,test,d,4127
tr,kenet,test,m,3613
tr,kenet,test,t,3335
tr,kenet,test,u,3140
tr,kenet,test,j,3063
tr,kenet,test,s,2774
tr,kenet,test,b,2755
tr,kenet,test,o,2263
tr,kenet,test,y,1914
tr,kenet,test,ʃ,1804
tr,kenet,test,z,1625
tr,kenet,test,.,1470
tr,kenet,test,ɡ,1267
tr,kenet,test,t͡ʃ,1161
tr,kenet,test,h,1086
tr,kenet,test,",",1045
tr,kenet,test,ɰ,979
tr,kenet,test,v,934
tr,kenet,test,d͡ʒ,861
tr,kenet,test,p,816
tr,kenet,test,œ,718
tr,kenet,test,f,438
tr,kenet,test,â,151
tr,kenet,test,',125
tr,kenet,test,̇,97
tr,kenet,test,?,66
tr,kenet,test,/,46
tr,kenet,test,!,30
tr,kenet,test,ʒ,25
tr,kenet,test,î,23
tr,kenet,test,;,21
tr,kenet,test,ts,20
tr,kenet,test,0,7
tr,kenet,test,û,6
tr,kenet,test,1,5
tr,kenet,test,2,3
tr,kenet,test,9,3
tr,kenet,test,:,2
tr,kenet,test,5,2
tr,kenet,test,4,2
tr,kenet,test,7,1
tr,kenet,test,6,1
tr,kenet,train,a,88198
tr,kenet,train,e,64785
tr,kenet,train,i,62921
tr,kenet,train,ɾ,55209
tr,kenet,train,n,50129
tr,kenet,train,l,45841
tr,kenet,train,ɯ,40724
tr,kenet,train,k,36853
tr,kenet,train,d,32707
tr,kenet,train,m,27473
tr,kenet,train,t,25926
tr,kenet,train,u,24414
tr,kenet,train,j,24034
tr,kenet,train,b,22536
tr,kenet,train,s,21825
tr,kenet,train,o,17449
tr,kenet,train,y,15166
tr,kenet,train,.,14239
tr,kenet,train,ʃ,14082
tr,kenet,train,z,12297
tr,kenet,train,t͡ʃ,9701
tr,kenet,train,ɡ,9505
tr,kenet,train,h,8674
tr,kenet,train,",",8138
tr,kenet,train,v,7751
tr,kenet,train,ɰ,7484
tr,kenet,train,d͡ʒ,6980
tr,kenet,train,p,6903
tr,kenet,train,œ,5514
tr,kenet,train,f,3973
tr,kenet,train,â,1046
tr,kenet,train,',824
tr,kenet,train,̇,799
tr,kenet,train,/,478
tr,kenet,train,?,475
tr,kenet,train,!,281
tr,kenet,train,ʒ,199
tr,kenet,train,ts,187
tr,kenet,train,î,130
tr,kenet,train,;,109
tr,kenet,train,û,62
tr,kenet,train,1,52
tr,kenet,train,0,40
tr,kenet,train,:,27
tr,kenet,train,9,26
tr,kenet,train,2,23
tr,kenet,train,5,21
tr,kenet,train,3,16
tr,kenet,train,-,16
tr,kenet,train,8,16
tr,kenet,train,6,15
tr,kenet,train,(,14
tr,kenet,train,),14
tr,kenet,train,4,11
tr,kenet,train,7,9
tr,kenet,train,x,4
tr,kenet,train,w,3
tr,kenet,train,"""",2
tr,kenet,train,>,2
tr,kenet,train,è,1
tr,kenet,train,°,1
tr,kenet,train,q,1
tr,penn,dev,a,4184
tr,penn,dev,e,3460
tr,penn,dev,i,3191
tr,penn,dev,n,2639
tr,penn,dev,ɾ,2613
tr,penn,dev,l,2418
tr,penn,dev,d,1738
tr,penn,dev,ɯ,1610
tr,penn,dev,k,1564
tr,penn,dev,t,1471
tr,penn,dev,s,1421
tr,penn,dev,j,1119
tr,penn,dev,m,1113
tr,penn,dev,o,1069
tr,penn,dev,y,803
tr,penn,dev,u,781
tr,penn,dev,b,781
tr,penn,dev,.,773
tr,penn,dev,ʃ,573
tr,penn,dev,d͡ʒ,504
tr,penn,dev,ɡ,469
tr,penn,dev,h,454
tr,penn,dev,z,421
tr,penn,dev,p,408
tr,penn,dev,v,340
tr,penn,dev,t͡ʃ,332
tr,penn,dev,",",303
tr,penn,dev,ɰ,282
tr,penn,dev,œ,277
tr,penn,dev,f,272
tr,penn,dev,',208
tr,penn,dev,0,143
tr,penn,dev,1,139
tr,penn,dev,2,122
tr,penn,dev,3,102
tr,penn,dev,5,92
tr,penn,dev,7,77
tr,penn,dev,4,76
tr,penn,dev,"""",75
tr,penn,dev,9,72
tr,penn,dev,w,66
tr,penn,dev,6,66
tr,penn,dev,8,64
tr,penn,dev,%,61
tr,penn,dev,ʒ,39
tr,penn,dev,:,35
tr,penn,dev,-,33
tr,penn,dev,̇,26
tr,penn,dev,$,25
tr,penn,dev,/,16
tr,penn,dev,`,14
tr,penn,dev,;,9
tr,penn,dev,&,9
tr,penn,dev,x,8
tr,penn,dev,ts,8
tr,penn,dev,?,7
tr,penn,dev,(,6
tr,penn,dev,),5
tr,penn,dev,q,4
tr,penn,dev,â,3
tr,penn,dev,\,2
tr,penn,dev,!,1
tr,penn,dev,bv,1
tr,penn,test,a,6198
tr,penn,test,e,4803
tr,penn,test,i,4727
tr,penn,test,n,3909
tr,penn,test,ɾ,3876
tr,penn,test,l,3473
tr,penn,test,ɯ,2350
tr,penn,test,d,2298
tr,penn,test,k,2217
tr,penn,test,s,1985
tr,penn,test,t,1962
tr,penn,test,j,1792
tr,penn,test,o,1652
tr,penn,test,m,1611
tr,penn,test,u,1386
tr,penn,test,b,1252
tr,penn,test,.,1016
tr,penn,test,y,972
tr,penn,test,d͡ʒ,789
tr,penn,test,ʃ,736
tr,penn,test,h,713
tr,penn,test,ɡ,677
tr,penn,test,z,593
tr,penn,test,p,569
tr,penn,test,v,506
tr,penn,test,t͡ʃ,492
tr,penn,test,ɰ,425
tr,penn,test,",",413
tr,penn,test,œ,396
tr,penn,test,f,353
tr,penn,test,',265
tr,penn,test,"""",181
tr,penn,test,1,166
tr,penn,test,0,152
tr,penn,test,5,104
tr,penn,test,9,99
tr,penn,test,2,93
tr,penn,test,8,90
tr,penn,test,-,79
tr,penn,test,%,72
tr,penn,test,w,70
tr,penn,test,ʒ,68
tr,penn,test,3,66
tr,penn,test,̇,50
tr,penn,test,7,48
tr,penn,test,6,44
tr,penn,test,4,42
tr,penn,test,:,37
tr,penn,test,q,22
tr,penn,test,$,19
tr,penn,test,&,19
tr,penn,test,`,19
tr,penn,test,?,18
tr,penn,test,;,16
tr,penn,test,),14
tr,penn,test,x,13
tr,penn,test,(,13
tr,penn,test,ts,11
tr,penn,test,â,8
tr,penn,test,/,7
tr,penn,test,\,1
tr,penn,test,!,1
tr,penn,test,pf,1
tr,penn,train,a,103781
tr,penn,train,e,81395
tr,penn,train,i,79033
tr,penn,train,ɾ,65266
tr,penn,train,n,62986
tr,penn,train,l,59828
tr,penn,train,d,39163
tr,penn,train,ɯ,38984
tr,penn,train,k,37750
tr,penn,train,t,33863
tr,penn,train,s,30789
tr,penn,train,j,30256
tr,penn,train,m,28490
tr,penn,train,o,27653
tr,penn,train,u,22004
tr,penn,train,b,20023
tr,penn,train,.,17157
tr,penn,train,y,14986
tr,penn,train,ʃ,13335
tr,penn,train,d͡ʒ,11575
tr,penn,train,h,10786
tr,penn,train,ɡ,10430
tr,penn,train,z,9385
tr,penn,train,t͡ʃ,8759
tr,penn,train,p,8637
tr,penn,train,v,8628
tr,penn,train,ɰ,6731
tr,penn,train,œ,6334
tr,penn,train,",",6259
tr,penn,train,f,5867
tr,penn,train,',5632
tr,penn,train,1,3172
tr,penn,train,0,2938
tr,penn,train,2,1896
tr,penn,train,5,1709
tr,penn,train,"""",1616
tr,penn,train,3,1570
tr,penn,train,9,1560
tr,penn,train,8,1435
tr,penn,train,4,1281
tr,penn,train,ʒ,1171
tr,penn,train,`,1152
tr,penn,train,w,1123
tr,penn,train,7,1082
tr,penn,train,%,986
tr,penn,train,6,954
tr,penn,train,̇,820
tr,penn,train,-,796
tr,penn,train,:,549
tr,penn,train,/,403
tr,penn,train,x,282
tr,penn,train,â,267
tr,penn,train,?,228
tr,penn,train,ts,201
tr,penn,train,$,187
tr,penn,train,),176
tr,penn,train,&,175
tr,penn,train,(,175
tr,penn,train,\,159
tr,penn,train,;,126
tr,penn,train,q,120
tr,penn,train,!,34
tr,penn,train,“,23
tr,penn,train,”,12
tr,penn,train,bv,9
tr,penn,train,​,8
tr,penn,train,#,7
tr,penn,train,pf,7
tr,penn,train,dʒ,4
tr,penn,train,dz,4
tr,penn,train,–,3
tr,penn,train,…,2
tr,penn,train,‘,2
tr,penn,train,=,2
tr,penn,train,@,1
tr,penn,train,è,1
tr,pud,test,a,11073
tr,pud,test,e,8449
tr,pud,test,i,8334
tr,pud,test,n,7336
tr,pud,test,ɾ,6583
tr,pud,test,l,6360
tr,pud,test,ɯ,4268
tr,pud,test,d,4023
tr,pud,test,k,3969
tr,pud,test,t,3448
tr,pud,test,m,3083
tr,pud,test,s,3076
tr,pud,test,j,2901
tr,pud,test,u,2710
tr,pud,test,o,2629
tr,pud,test,b,2121
tr,pud,test,y,1510
tr,pud,test,ʃ,1451
tr,pud,test,ɡ,1232
tr,pud,test,v,1112
tr,pud,test,.,1107
tr,pud,test,z,1080
tr,pud,test,h,1074
tr,pud,test,t͡ʃ,977
tr,pud,test,d͡ʒ,932
tr,pud,test,p,841
tr,pud,test,ɰ,805
tr,pud,test,",",797
tr,pud,test,œ,734
tr,pud,test,',677
tr,pud,test,f,518
tr,pud,test,1,242
tr,pud,test,0,235
tr,pud,test,"""",166
tr,pud,test,ʒ,120
tr,pud,test,̇,120
tr,pud,test,2,119
tr,pud,test,9,115
tr,pud,test,w,79
tr,pud,test,3,73
tr,pud,test,5,70
tr,pud,test,6,54
tr,pud,test,7,51
tr,pud,test,8,51
tr,pud,test,4,46
tr,pud,test,-,39
tr,pud,test,(,37
tr,pud,test,),37
tr,pud,test,;,31
tr,pud,test,:,21
tr,pud,test,ts,20
tr,pud,test,?,14
tr,pud,test,â,13
tr,pud,test,x,13
tr,pud,test,á,8
tr,pud,test,%,8
tr,pud,test,q,5
tr,pud,test,í,4
tr,pud,test,!,3
tr,pud,test,ó,3
tr,pud,test,î,2
tr,pud,test,/,2
tr,pud,test,ä,2
tr,pud,test,ô,2
tr,pud,test,é,2
tr,pud,test,ō,1
tr,pud,test,bv,1
tr,pud,test,è,1
tr,pud,test,ñ,1
tr,tourism,dev,i,7029
tr,tourism,dev,e,5749
tr,tourism,dev,̇,5470
tr,tourism,dev,a,3837
tr,tourism,dev,l,3645
tr,tourism,dev,ɾ,2836
tr,tourism,dev,d,2691
tr,tourism,dev,m,2397
tr,tourism,dev,n,2358
tr,tourism,dev,k,2294
tr,tourism,dev,.,2171
tr,tourism,dev,t,2036
tr,tourism,dev,j,1926
tr,tourism,dev,o,1694
tr,tourism,dev,z,1333
tr,tourism,dev,u,1255
tr,tourism,dev,s,1195
tr,tourism,dev,y,1190
tr,tourism,dev,ɡ,881
tr,tourism,dev,t͡ʃ,813
tr,tourism,dev,b,811
tr,tourism,dev,h,667
tr,tourism,dev,ʃ,608
tr,tourism,dev,ɰ,481
tr,tourism,dev,p,467
tr,tourism,dev,v,444
tr,tourism,dev,d͡ʒ,342
tr,tourism,dev,œ,308
tr,tourism,dev,f,219
tr,tourism,dev,1,27
tr,tourism,dev,5,26
tr,tourism,dev,0,22
tr,tourism,dev,ts,19
tr,tourism,dev,ʒ,15
tr,tourism,dev,',9
tr,tourism,dev,4,8
tr,tourism,dev,3,8
tr,tourism,dev,6,7
tr,tourism,dev,q,5
tr,tourism,dev,7,4
tr,tourism,dev,2,3
tr,tourism,dev,9,1
tr,tourism,test,i,6944
tr,tourism,test,̇,5544
tr,tourism,test,e,5516
tr,tourism,test,a,3544
tr,tourism,test,l,3383
tr,tourism,test,d,2697
tr,tourism,test,ɾ,2551
tr,tourism,test,k,2327
tr,tourism,test,n,2214
tr,tourism,test,.,2193
tr,tourism,test,m,2146
tr,tourism,test,j,1871
tr,tourism,test,t,1852
tr,tourism,test,o,1632
tr,tourism,test,z,1398
tr,tourism,test,u,1272
tr,tourism,test,s,1251
tr,tourism,test,ɡ,1093
tr,tourism,test,y,1087
tr,tourism,test,t͡ʃ,881
tr,tourism,test,h,706
tr,tourism,test,b,628
tr,tourism,test,v,562
tr,tourism,test,ɰ,422
tr,tourism,test,ʃ,420
tr,tourism,test,p,354
tr,tourism,test,d͡ʒ,304
tr,tourism,test,œ,291
tr,tourism,test,f,246
tr,tourism,test,ts,26
tr,tourism,test,5,20
tr,tourism,test,ʒ,17
tr,tourism,test,0,15
tr,tourism,test,q,15
tr,tourism,test,1,11
tr,tourism,test,4,6
tr,tourism,test,6,4
tr,tourism,test,8,3
tr,tourism,test,2,2
tr,tourism,test,w,1
tr,tourism,test,3,1
tr,tourism,test,7,1
tr,tourism,train,i,48796
tr,tourism,train,e,39217
tr,tourism,train,̇,38393
tr,tourism,train,a,26875
tr,tourism,train,l,24882
tr,tourism,train,ɾ,19480
tr,tourism,train,d,18034
tr,tourism,train,m,16517
tr,tourism,train,n,16447
tr,tourism,train,.,15522
tr,tourism,train,k,15449
tr,tourism,train,t,14055
tr,tourism,train,j,13881
tr,tourism,train,o,11751
tr,tourism,train,z,9107
tr,tourism,train,s,9007
tr,tourism,train,u,8796
tr,tourism,train,y,8075
tr,tourism,train,ɡ,6486
tr,tourism,train,b,5360
tr,tourism,train,t͡ʃ,5133
tr,tourism,train,h,4385
tr,tourism,train,ʃ,3619
tr,tourism,train,v,3264
tr,tourism,train,p,3198
tr,tourism,train,ɰ,2826
tr,tourism,train,d͡ʒ,2115
tr,tourism,train,œ,1850
tr,tourism,train,f,1712
tr,tourism,train,0,228
tr,tourism,train,1,217
tr,tourism,train,5,192
tr,tourism,train,ʒ,135
tr,tourism,train,ts,98
tr,tourism,train,2,72
tr,tourism,train,3,68
tr,tourism,train,6,64
tr,tourism,train,q,30
tr,tourism,train,4,29
tr,tourism,train,7,28
tr,tourism,train,',28
tr,tourism,train,w,14
tr,tourism,train,8,10
tr,tourism,train,9,3
tr,tourism,train,ɯ,2
tr,tourism,train,dʒ,1
ug,udt,dev,i,8071
ug,udt,dev,a,5126
ug,udt,dev,ɛ,3607
ug,udt,dev,n,3246
ug,udt,dev,l,3211
ug,udt,dev,r,2539
ug,udt,dev,t,2475
ug,udt,dev,u,2322
ug,udt,dev,q,2028
ug,udt,dev,d,1957
ug,udt,dev,m,1869
ug,udt,dev,j,1611
ug,udt,dev,k,1577
ug,udt,dev,b,1493
ug,udt,dev,p,1359
ug,udt,dev,s,1257
ug,udt,dev,ʃ,1134
ug,udt,dev,o,1056
ug,udt,dev,e,991
ug,udt,dev,ŋ,863
ug,udt,dev,z,822
ug,udt,dev,ʁ,767
ug,udt,dev,y,766
ug,udt,dev,t͡ʃ,729
ug,udt,dev,،,716
ug,udt,dev,.,711
ug,udt,dev,w,538
ug,udt,dev,ɡ,486
ug,udt,dev,h,436
ug,udt,dev,ø,407
ug,udt,dev,χ,325
ug,udt,dev,d͡ʒ,206
ug,udt,dev,-,201
ug,udt,dev,_,81
ug,udt,dev,:,56
ug,udt,dev,؟,49
ug,udt,dev,!,47
ug,udt,dev,‹,40
ug,udt,dev,›,40
ug,udt,dev,«,32
ug,udt,dev,»,30
ug,udt,dev,–,27
ug,udt,dev,1,13
ug,udt,dev,؛,13
ug,udt,dev,"""",12
ug,udt,dev,0,10
ug,udt,dev,2,10
ug,udt,dev,&,8
ug,udt,dev,;,8
ug,udt,dev,ʒ,7
ug,udt,dev,f,6
ug,udt,dev,3,4
ug,udt,dev,(,4
ug,udt,dev,),4
ug,udt,dev,g,4
ug,udt,dev,5,3
ug,udt,dev,ts,3
ug,udt,dev,6,3
ug,udt,dev,—,3
ug,udt,dev,8,2
ug,udt,dev,−,2
ug,udt,dev,9,1
ug,udt,dev,4,1
ug,udt,dev,…,1
ug,udt,dev,tʃ,1
ug,udt,test,i,7981
ug,udt,test,a,4707
ug,udt,test,ɛ,3264
ug,udt,test,n,3184
ug,udt,test,l,3024
ug,udt,test,r,2478
ug,udt,test,t,2290
ug,udt,test,u,2227
ug,udt,test,q,1964
ug,udt,test,d,1939
ug,udt,test,m,1723
ug,udt,test,k,1705
ug,udt,test,j,1509
ug,udt,test,p,1441
ug,udt,test,b,1288
ug,udt,test,s,1081
ug,udt,test,e,982
ug,udt,test,ʃ,968
ug,udt,test,o,963
ug,udt,test,t͡ʃ,820
ug,udt,test,y,819
ug,udt,test,ʁ,796
ug,udt,test,ŋ,765
ug,udt,test,.,720
ug,udt,test,،,694
ug,udt,test,z,672
ug,udt,test,ɡ,495
ug,udt,test,ø,494
ug,udt,test,w,446
ug,udt,test,h,415
ug,udt,test,χ,309
ug,udt,test,-,269
ug,udt,test,_,158
ug,udt,test,d͡ʒ,156
ug,udt,test,!,71
ug,udt,test,؟,57
ug,udt,test,:,55
ug,udt,test,«,45
ug,udt,test,»,45
ug,udt,test,0,19
ug,udt,test,2,12
ug,udt,test,1,10
ug,udt,test,ʒ,10
ug,udt,test,ts,9
ug,udt,test,–,8
ug,udt,test,f,5
ug,udt,test,"""",4
ug,udt,test,3,4
ug,udt,test,−,4
ug,udt,test,7,3
ug,udt,test,5,3
ug,udt,test,4,3
ug,udt,test,6,2
ug,udt,test,؛,1
ug,udt,test,v,1
ug,udt,test,c,1
ug,udt,test,！,1
ug,udt,test,tʃ,1
ug,udt,test,٪,1
ug,udt,train,i,15227
ug,udt,train,a,9100
ug,udt,train,ɛ,6514
ug,udt,train,n,6103
ug,udt,train,l,6077
ug,udt,train,r,5044
ug,udt,train,t,4542
ug,udt,train,u,4085
ug,udt,train,q,3556
ug,udt,train,d,3543
ug,udt,train,m,3237
ug,udt,train,k,3212
ug,udt,train,j,2983
ug,udt,train,p,2522
ug,udt,train,b,2464
ug,udt,train,s,2007
ug,udt,train,ʃ,2004
ug,udt,train,o,1911
ug,udt,train,e,1828
ug,udt,train,ʁ,1527
ug,udt,train,y,1505
ug,udt,train,z,1428
ug,udt,train,t͡ʃ,1399
ug,udt,train,،,1395
ug,udt,train,ŋ,1365
ug,udt,train,.,1325
ug,udt,train,ɡ,970
ug,udt,train,w,887
ug,udt,train,ø,864
ug,udt,train,h,815
ug,udt,train,χ,589
ug,udt,train,-,315
ug,udt,train,d͡ʒ,315
ug,udt,train,_,187
ug,udt,train,!,120
ug,udt,train,:,116
ug,udt,train,؟,104
ug,udt,train,–,103
ug,udt,train,0,56
ug,udt,train,»,53
ug,udt,train,«,52
ug,udt,train,&,45
ug,udt,train,;,45
ug,udt,train,‹,42
ug,udt,train,›,40
ug,udt,train,f,36
ug,udt,train,1,28
ug,udt,train,ts,28
ug,udt,train,g,23
ug,udt,train,"""",19
ug,udt,train,؛,18
ug,udt,train,—,15
ug,udt,train,4,14
ug,udt,train,(,13
ug,udt,train,),13
ug,udt,train,2,12
ug,udt,train,5,12
ug,udt,train,6,11
ug,udt,train,3,11
ug,udt,train,8,8
ug,udt,train,ʒ,6
ug,udt,train,9,6
ug,udt,train,7,4
ug,udt,train,”,3
ug,udt,train,“,3
uk,iu,dev,ɑ,6186
uk,iu,dev,ɔ,5439
uk,iu,dev,n,3987
uk,iu,dev,i,3903
uk,iu,dev,ʲ,3817
uk,iu,dev,ɪ,3614
uk,iu,dev,t,3294
uk,iu,dev,ɛ,3130
uk,iu,dev,v,3123
uk,iu,dev,r,3027
uk,iu,dev,u,2507
uk,iu,dev,k,2312
uk,iu,dev,s,2302
uk,iu,dev,l,2081
uk,iu,dev,d,1927
uk,iu,dev,m,1819
uk,iu,dev,p,1651
uk,iu,dev,ʂ,1645
uk,iu,dev,z,1304
uk,iu,dev,j,1090
uk,iu,dev,ʈ,974
uk,iu,dev,͡,974
uk,iu,dev,",",966
uk,iu,dev,b,957
uk,iu,dev,ɦ,928
uk,iu,dev,.,678
uk,iu,dev,x,661
uk,iu,dev,t͡s,550
uk,iu,dev,ʐ,510
uk,iu,dev,f,169
uk,iu,dev,«,143
uk,iu,dev,»,139
uk,iu,dev,1,122
uk,iu,dev,-,117
uk,iu,dev,2,106
uk,iu,dev,—,99
uk,iu,dev,0,88
uk,iu,dev,),72
uk,iu,dev,(,71
uk,iu,dev,e,60
uk,iu,dev,a,54
uk,iu,dev,’,51
uk,iu,dev,:,41
uk,iu,dev,dz,39
uk,iu,dev,7,38
uk,iu,dev,o,38
uk,iu,dev,"""",36
uk,iu,dev,8,32
uk,iu,dev,5,31
uk,iu,dev,3,30
uk,iu,dev,4,27
uk,iu,dev,6,25
uk,iu,dev,9,24
uk,iu,dev,“,22
uk,iu,dev,',22
uk,iu,dev,?,21
uk,iu,dev,–,19
uk,iu,dev,c,19
uk,iu,dev,”,17
uk,iu,dev,%,16
uk,iu,dev,g,16
uk,iu,dev,ɡ,14
uk,iu,dev,ts,10
uk,iu,dev,!,10
uk,iu,dev,;,8
uk,iu,dev,h,8
uk,iu,dev,№,7
uk,iu,dev,…,6
uk,iu,dev,́,6
uk,iu,dev,/,6
uk,iu,dev,y,6
uk,iu,dev,w,5
uk,iu,dev,„,5
uk,iu,dev,μ,5
uk,iu,dev,#,4
uk,iu,dev,−,3
uk,iu,dev,q,2
uk,iu,dev,η,2
uk,iu,dev,α,2
uk,iu,dev,pf,2
uk,iu,dev,ë,1
uk,iu,dev,á,1
uk,iu,dev,`,1
uk,iu,dev,+,1
uk,iu,dev,ν,1
uk,iu,dev,ί,1
uk,iu,dev,←,1
uk,iu,dev,→,1
uk,iu,dev,↑,1
uk,iu,dev,↓,1
uk,iu,test,ɑ,8263
uk,iu,test,ɔ,7796
uk,iu,test,n,6032
uk,iu,test,i,5705
uk,iu,test,ʲ,5363
uk,iu,test,ɪ,5008
uk,iu,test,t,4335
uk,iu,test,v,4325
uk,iu,test,ɛ,4282
uk,iu,test,r,4179
uk,iu,test,s,3416
uk,iu,test,u,3366
uk,iu,test,k,2861
uk,iu,test,d,2845
uk,iu,test,l,2742
uk,iu,test,m,2391
uk,iu,test,p,2311
uk,iu,test,ʂ,2279
uk,iu,test,z,1752
uk,iu,test,j,1711
uk,iu,test,b,1342
uk,iu,test,ʈ,1334
uk,iu,test,͡,1334
uk,iu,test,ɦ,1290
uk,iu,test,",",1286
uk,iu,test,x,945
uk,iu,test,.,917
uk,iu,test,t͡s,794
uk,iu,test,ʐ,617
uk,iu,test,f,268
uk,iu,test,1,224
uk,iu,test,-,209
uk,iu,test,2,183
uk,iu,test,0,162
uk,iu,test,),133
uk,iu,test,(,119
uk,iu,test,"""",103
uk,iu,test,3,87
uk,iu,test,«,80
uk,iu,test,»,80
uk,iu,test,4,75
uk,iu,test,e,72
uk,iu,test,9,71
uk,iu,test,6,70
uk,iu,test,’,70
uk,iu,test,:,66
uk,iu,test,a,65
uk,iu,test,5,61
uk,iu,test,7,57
uk,iu,test,',56
uk,iu,test,o,55
uk,iu,test,8,54
uk,iu,test,–,45
uk,iu,test,—,43
uk,iu,test,!,39
uk,iu,test,№,36
uk,iu,test,%,32
uk,iu,test,?,26
uk,iu,test,c,26
uk,iu,test,”,20
uk,iu,test,“,19
uk,iu,test,ts,16
uk,iu,test,h,16
uk,iu,test,dz,11
uk,iu,test,/,10
uk,iu,test,g,10
uk,iu,test,;,9
uk,iu,test,w,9
uk,iu,test,ɡ,8
uk,iu,test,…,7
uk,iu,test,+,5
uk,iu,test,[,4
uk,iu,test,],4
uk,iu,test,ó,4
uk,iu,test,y,3
uk,iu,test,q,2
uk,iu,test,#,2
uk,iu,test,$,2
uk,iu,test,€,2
uk,iu,test,ü,2
uk,iu,test,bv,2
uk,iu,test,ы,1
uk,iu,test,×,1
uk,iu,test,*,1
uk,iu,test,@,1
uk,iu,test,|,1
uk,iu,test,_,1
uk,iu,test,„,1
uk,iu,train,ɑ,43518
uk,iu,train,ɔ,38399
uk,iu,train,n,27934
uk,iu,train,i,27141
uk,iu,train,ɪ,26607
uk,iu,train,ʲ,26169
uk,iu,train,v,21870
uk,iu,train,t,20959
uk,iu,train,ɛ,20829
uk,iu,train,r,18872
uk,iu,train,u,17546
uk,iu,train,s,16596
uk,iu,train,l,15591
uk,iu,train,k,15574
uk,iu,train,d,13777
uk,iu,train,ʂ,13231
uk,iu,train,m,12877
uk,iu,train,p,11618
uk,iu,train,z,9216
uk,iu,train,j,8135
uk,iu,train,ʈ,7769
uk,iu,train,͡,7769
uk,iu,train,",",7598
uk,iu,train,b,6948
uk,iu,train,ɦ,6358
uk,iu,train,.,5445
uk,iu,train,x,4735
uk,iu,train,ʐ,3843
uk,iu,train,t͡s,3428
uk,iu,train,f,1140
uk,iu,train,-,870
uk,iu,train,—,783
uk,iu,train,1,511
uk,iu,train,),480
uk,iu,train,«,478
uk,iu,train,»,478
uk,iu,train,0,419
uk,iu,train,(,410
uk,iu,train,:,400
uk,iu,train,’,381
uk,iu,train,"""",372
uk,iu,train,!,365
uk,iu,train,2,354
uk,iu,train,?,235
uk,iu,train,a,220
uk,iu,train,9,217
uk,iu,train,5,204
uk,iu,train,–,195
uk,iu,train,e,193
uk,iu,train,3,181
uk,iu,train,7,172
uk,iu,train,4,169
uk,iu,train,dz,164
uk,iu,train,o,144
uk,iu,train,',143
uk,iu,train,8,124
uk,iu,train,6,123
uk,iu,train,ɡ,110
uk,iu,train,;,106
uk,iu,train,c,97
uk,iu,train,”,75
uk,iu,train,/,71
uk,iu,train,“,69
uk,iu,train,ts,68
uk,iu,train,g,52
uk,iu,train,%,52
uk,iu,train,…,47
uk,iu,train,w,45
uk,iu,train,h,42
uk,iu,train,y,33
uk,iu,train,$,16
uk,iu,train,́,14
uk,iu,train,№,12
uk,iu,train,₴,11
uk,iu,train,#,9
uk,iu,train,€,8
uk,iu,train,„,7
uk,iu,train,*,7
uk,iu,train,ы,6
uk,iu,train,`,4
uk,iu,train,q,3
